2017-03-16T14:35:22.531583 Beam Pointing
time	x0	y0
0.673	0.00	0.00
0.765	0.00	0.00
0.912	0.00	0.00
1.028	0.00	0.00
1.166	0.00	0.00
1.285	0.00	0.00
1.412	0.00	0.00
1.569	0.00	0.00
1.677	0.00	0.00
1.822	0.00	0.00
1.933	0.00	0.00
2.069	0.00	0.00
2.196	0.00	0.00
2.331	0.00	0.00
2.452	0.00	0.00
2.588	0.00	0.00
