2017-03-16T14:46:40.740938 Beam Pointing
time	x0	y0
0.641	0.00	0.00
0.763	0.00	0.00
0.919	0.00	0.00
1.028	0.00	0.00
1.155	0.00	0.00
1.284	0.00	0.00
1.414	0.00	0.00
1.559	0.00	0.00
1.694	0.00	0.00
1.810	0.00	0.00
1.953	0.00	0.00
2.069	0.00	0.00
2.196	0.00	0.00
2.348	0.00	0.00
2.452	0.00	0.00
2.600	0.00	0.00
2.716	0.00	0.00
2.852	0.00	0.00
2.982	0.00	0.00
3.107	0.00	0.00
4.186	0.00	0.00
