2017-03-17T14:33:08.570888 Beam Pointing
time	x0	y0
0.654	1146.62	602.98
0.861	1146.90	603.19
1.066	1147.18	603.71
1.282	1147.25	603.12
1.503	1146.77	602.86
1.704	1146.79	602.63
1.905	1145.28	602.44
2.114	1144.31	603.61
2.315	1142.55	604.90
2.550	1142.01	605.01
2.752	1142.30	605.13
2.958	1143.51	605.07
